direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/12,8.59,2020/02/14,8.65,0.0600000000000005,0.6984866123399359,1.0069848661233993,1.9999999999999918,,0.3492433061699694,1,exit-rule,8.4182,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/02/24,8.37,2020/02/25,8.202599999999999,-0.16740000000000066,-2.000000000000008,0.9799999999999999,2.000000000000008,,-1,0,stop-loss,8.202599999999999,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/03/13,4.72,2020/03/16,4.6255999999999995,-0.09440000000000026,-2.0000000000000058,0.98,2.0000000000000058,,-1,0,stop-loss,4.6255999999999995,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/03/18,3.47,2020/03/19,3.4006000000000003,-0.0693999999999999,-1.9999999999999973,0.98,1.9999999999999973,,-1,0,stop-loss,3.4006000000000003,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/03/23,3.28,2020/03/24,3.2144,-0.06559999999999988,-1.9999999999999967,0.98,1.9999999999999967,,-1,0,stop-loss,3.2144,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/04/24,4.11,2020/04/27,4.0278,-0.08220000000000027,-2.0000000000000067,0.98,2.0000000000000067,,-1,0,stop-loss,4.0278,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/04/29,4.55,2020/05/01,4.459,-0.09100000000000019,-2.000000000000004,0.98,2.000000000000004,,-1,1,stop-loss,4.459,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/08/04,5.68,2020/08/06,6.85,1.17,20.598591549295776,1.2059859154929577,1.9999999999999987,,10.299295774647893,1,exit-rule,5.5664,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/10/05,6.72,2020/10/07,7.27,0.5499999999999998,8.184523809523807,1.0818452380952381,2.0000000000000044,,4.092261904761894,1,exit-rule,6.5855999999999995,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/11/06,7.62,2020/11/10,10.21,2.5900000000000007,33.98950131233597,1.3398950131233596,2.000000000000001,,16.994750656167973,1,exit-rule,7.4676,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/12/16,12.85,2020/12/17,12.593,-0.2569999999999997,-1.9999999999999976,0.98,1.9999999999999976,,-1,0,stop-loss,12.593,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
