direction,entryTime,entryPrice,exitTime,exitPrice,profit,profitPct,growth,riskPct,riskSeries,rmultiple,holdingPeriod,exitReason,stopPrice,stopPriceSeries,profitTarget,entry,open,high,low,close,volume,time,longTermDirection,upTrendCounter,downTrendCounter,longSma,shortSma,longEma,shortEma,rsi
1,2020/02/12,36.28,2020/02/24,35.5544,-0.7256,-2,0.98,2,,-1,6,stop-loss,35.5544,,,[object Object],5.75,5.95,5.66,5.8,2225820,2020-02-19T00:00:00.000Z,1,4,0,6.346333333333334,5.594285714285713,28.742513075307944,5.70710878372074,37.93103448275862
1,2020/03/25,30.6,2020/03/27,31.5,0.8999999999999986,2.94117647058823,1.0294117647058822,1.9999999999999944,,1.4705882352941193,1,exit-rule,29.988000000000003,,,[object Object],3.37,3.38,3,3.2,1876297,2020-03-10T00:00:00.000Z,1,0,11,5.069999999999999,3.6957142857142853,13.771609860994213,3.6699374822980313,18.89952153110049
1,2020/04/09,33.29,2020/04/13,32.6242,-0.6657999999999973,-1.999999999999992,0.9800000000000001,1.999999999999992,,-1,0,stop-loss,32.6242,,,[object Object],2.75,2.83,2.5,2.83,1540841,2020-03-13T00:00:00.000Z,1,0,14,4.689000000000001,3.172857142857143,11.76934553723567,3.126692375344482,17.43341404358354
1,2020/04/15,34.93,2020/04/20,37.26,2.3299999999999983,6.670483824792438,1.0667048382479243,1.9999999999999973,,3.3352419123962234,2,exit-rule,34.2314,,,[object Object],2.93,3.25,2.88,3.23,1873810,2020-04-12T23:00:00.000Z,1,5,0,3.0126666666666666,2.892857142857143,5.21146595733187,2.963081214878245,63.05732484076433
1,2020/05/18,47.49,2020/05/19,46.5402,-0.9498000000000033,-2.000000000000007,0.98,2.000000000000007,,-1,0,stop-loss,46.5402,,,[object Object],3.4,3.59,3.34,3.55,1205931,2020-04-16T23:00:00.000Z,1,9,0,2.9390000000000005,3.2471428571428573,4.788218561102176,3.26995929064507,58.45070422535211
1,2020/05/21,48.17,2020/05/27,47.2066,-0.9634,-2,0.98,2,,-1,2,stop-loss,47.2066,,,[object Object],5.8,5.8,5.33,5.5,1823241,2020-06-11T23:00:00.000Z,1,6,0,4.9399999999999995,6.137142857142856,5.181435321003564,5.787870763944033,59.18367346938775
1,2020/07/15,57,2020/07/16,55.86,-1.1400000000000006,-2.000000000000001,0.98,2.000000000000001,,-1,0,stop-loss,55.86,,,[object Object],7.33,7.68,6.82,7.6,5001300,2020-07-13T23:00:00.000Z,1,4,0,6.065666666666668,7.112857142857143,6.074613446968108,7.126294358281216,59.856630824372765
1,2020/08/11,58.76,2020/08/12,57.5848,-1.1751999999999967,-1.9999999999999944,0.9800000000000001,1.9999999999999944,,-1,0,stop-loss,57.5848,,,[object Object],17.55,17.7,16.23,17.1,7132867,2020-08-05T23:00:00.000Z,1,4,0,9.429,15.854285714285712,10.755017939083476,15.712541462223419,71.05380168963984
-1,2020/08/14,59.66,2020/08/20,62.86,3.200000000000003,5.363727790814622,1.0536372779081462,1.9999999999999958,,2.681863895407316,3,exit-rule,58.4668,,,[object Object],9.41,9.45,8.8,9.06,6688552,2020-08-26T23:00:00.000Z,-1,0,14,12.57366666666667,10.258571428571429,11.52909652190577,10.42839313473095,12.664714494875525
1,2020/09/16,62.1,2020/09/17,60.858000000000004,-1.2419999999999973,-1.9999999999999956,0.9800000000000001,1.9999999999999956,,-1,0,stop-loss,60.858000000000004,,,[object Object],8.14,8.17,7.65,8.08,3320140,2020-09-30T23:00:00.000Z,1,4,0,8.661,7.765714285714286,8.797243147596701,7.940994066033869,48.07692307692308
1,2020/09/21,61.99,2020/09/22,60.7502,-1.2398000000000025,-2.000000000000004,0.98,2.000000000000004,,-1,0,stop-loss,60.7502,,,[object Object],26.67,33.28,24.53,32.7,35324406,2020-12-02T00:00:00.000Z,1,5,0,20.822666666666667,32.53142857142858,22.299714859985137,30.616883357722294,75.08896797153025
1,2020/11/12,73.7,2020/11/30,81.07,7.36999999999999,9.999999999999986,1.0999999999999999,2.000000000000005,,4.9999999999999805,10,exit-rule,72.226,,,[object Object],32.19,38.2229,31.912,37.81,17141785,2020-12-10T00:00:00.000Z,1,5,0,24.209666666666667,33.94428571428572,26.265067986968056,34.14909374213368,66.62585700293829
